58785,I am a developer by profession,Yes,26,18,Yearly,91000,91000,United States,United States dollar,USD,Elasticsearch;PostgreSQL,DynamoDB;Elasticsearch;MongoDB;PostgreSQL;Redis,"Developer, full-stack;Engineering manager;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Industry that I’d be working in;Diversity of the company or organization;How widely used or impactful my work output would be,Very satisfied,I am not interested in new job opportunities,HTML/CSS;JavaScript;Python;Rust;SQL,HTML/CSS;Java;JavaScript;Python;SQL,NA,Node.js;Pandas,"Github;Slack;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,Just because;Curious about other opportunities;Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,Not sure,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Watch help / tutorial videos;Do other work and come back later,MacOS,2 to 9 employees,AWS;Docker,AWS;Docker;Heroku,I have a great deal of influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Flask;React.js,Angular;Express;Flask;React.js,Just as welcome now as I felt last year,50,8,6
58886,I am a developer by profession,Yes,NA,16,NA,NA,NA,United States,United States dollar,USD,PostgreSQL;Redis,Elasticsearch;MySQL;Redis,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Financial performance or funding status of the company or organization;Office environment or company culture;Family friendliness,Very satisfied,"I’m not actively looking, but I am open to new opportunities",Python;Rust,Bash/Shell/PowerShell;Java;Python;Ruby;SQL;Swift,Teraform;Torch/PyTorch,Chef;Teraform,Github;Slack,Github;Slack,Yes,Extremely important,Critically important,Curious about other opportunities;Better compensation;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,Not sure,Yes,No,Often: 1-2 days per week or more,Start a free trial,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Go for a walk or other physical activity;Do other work and come back later,MacOS,20 to 99 employees,AWS;Linux,AWS;iOS;Linux;Slack Apps and Integrations,I have some influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Less than once per month or monthly,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",React.js;Ruby on Rails,jQuery;React.js;Ruby on Rails,Just as welcome now as I felt last year,50,25,20
58898,I am a developer by profession,Yes,37,12,Yearly,160000,160000,United States,United States dollar,USD,Cassandra;DynamoDB;Elasticsearch;MySQL;PostgreSQL;Redis,DynamoDB;Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL;Redis,"Developer, back-end;Developer, QA or test;DevOps specialist;Engineer, site reliability;System administrator",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;How widely used or impactful my work output would be",Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;Go;Java;JavaScript;Kotlin;Python;SQL;TypeScript,Bash/Shell/PowerShell;C;C++;Go;Java;JavaScript;Kotlin;Perl;Python;Ruby;Scala;SQL;TypeScript,Chef;Node.js;TensorFlow;Teraform,Chef;Node.js;Teraform,"Confluence;Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Somewhat important,Curious about other opportunities;Trouble with leadership at my company;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Directly asking current or past employees at the company",Once a year,Not sure,No,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Meditate;Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,MacOS,20 to 99 employees,Docker;Google Cloud Platform;Kubernetes;Linux;MacOS;Raspberry Pi;Slack Apps and Integrations,Docker;Google Cloud Platform;Kubernetes;Linux;MacOS;Microsoft Azure;Raspberry Pi;Slack Apps and Integrations;Windows;WordPress,I have a great deal of influence,Straight / Heterosexual,No,"No, not really",NA,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,50,22,20
58899,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,35,18,Yearly,72000,72000,United States,United States dollar,USD,Microsoft SQL Server;Redis,Microsoft SQL Server;PostgreSQL;Redis,"Developer, full-stack;DevOps specialist;Engineer, site reliability",Some college/university study without earning a degree,Employed full-time,Hispanic or Latino/a/x;White or of European descent,Man,Remote work options;Office environment or company culture;Opportunities for professional development,Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",C#;HTML/CSS;SQL;TypeScript,C#;HTML/CSS;JavaScript;SQL,.NET Core;Teraform,.NET;.NET Core;Teraform,Github;Microsoft Azure,"Github;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc)",Yes,Somewhat important,Somewhat important,Curious about other opportunities;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,Personal network - friends or family,Once every few years,No,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,MacOS,20 to 99 employees,Linux;MacOS;Microsoft Azure;Raspberry Pi,AWS;Docker;Google Cloud Platform;Kubernetes;Linux;MacOS;Microsoft Azure;Raspberry Pi;Windows,I have some influence,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;ASP.NET Core,Angular;ASP.NET Core,Just as welcome now as I felt last year,50,6,4
58977,I am a developer by profession,No,NA,8,NA,NA,NA,United States,United States dollar,USD,DynamoDB;Elasticsearch;PostgreSQL,DynamoDB;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL,"Database administrator;Developer, back-end;DevOps specialist;Engineer, data;Engineering manager;Senior executive/VP;System administrator",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Financial performance or funding status of the company or organization;How widely used or impactful my work output would be",Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;R;TypeScript,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;SQL,Node.js,.NET;.NET Core;Node.js,"Jira;Github;Slack;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Slack;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,Curious about other opportunities;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Not sure,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Play games;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later;Visit another developer community (please name):,MacOS,2 to 9 employees,AWS;Docker;Linux;MacOS;Slack Apps and Integrations,AWS;Docker;Linux;MacOS,I have a great deal of influence,Straight / Heterosexual,Not sure/can't remember,"Yes, somewhat",NA,A few times per month or weekly,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular,Angular,Just as welcome now as I felt last year,60,32,24
58982,I am a developer by profession,Yes,35,14,Yearly,180000,180000,United States,United States dollar,USD,PostgreSQL,MySQL;PostgreSQL;Redis;SQLite,"Developer, back-end;Developer, full-stack;Engineering manager;Senior executive/VP","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Hispanic or Latino/a/x,Man,Remote work options;Financial performance or funding status of the company or organization;Opportunities for professional development,Slightly satisfied,I am not interested in new job opportunities,Python;Rust;TypeScript,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,Node.js,.NET;Node.js,"Github;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Fairly important,Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Once every few years,Not sure,Onboarding? What onboarding?,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,MacOS,20 to 99 employees,AWS;Docker;iOS;MacOS,Android;AWS;Docker;Heroku;iOS;WordPress,I have a great deal of influence,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,A few times per month or weekly,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Django;React.js,Angular;Angular.js;Django;Flask;jQuery;Laravel;React.js;Symfony,Just as welcome now as I felt last year,50,21,12
58989,I am a developer by profession,Yes,39,12,Yearly,142700,142700,United States,United States dollar,USD,Couchbase;MySQL;PostgreSQL,Couchbase;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis,"Developer, desktop or enterprise applications;Developer, full-stack",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Financial performance or funding status of the company or organization;Office environment or company culture",Very dissatisfied,I am actively looking for a job,C#;JavaScript;Rust;TypeScript,Assembly;Bash/Shell/PowerShell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;SQL;TypeScript,.NET Core;Ansible;Node.js;Unreal Engine,.NET;.NET Core;Ansible;Hadoop;Node.js;Unity 3D;Unreal Engine;Xamarin,Github;Slack,"Github;Slack;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,NA,Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Every few months,Not sure,Onboarding? What onboarding?,Yes,Sometimes: 1-2 days per month but less than weekly,NA,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Play games;Visit Stack Overflow;Do other work and come back later,Windows,"1,000 to 4,999 employees",Android;Linux;Microsoft Azure;Raspberry Pi,Android;Docker;iOS;Linux;Microsoft Azure;Raspberry Pi;Windows,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;ASP.NET Core;React.js,Angular;ASP.NET;ASP.NET Core;jQuery;React.js,Just as welcome now as I felt last year,56,22,15
59016,I am a developer by profession,Yes,31,11,Yearly,180000,180000,United States,United States dollar,USD,DynamoDB;PostgreSQL;Redis,DynamoDB;Elasticsearch;PostgreSQL;Redis,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Diversity of the company or organization;Remote work options;Opportunities for professional development,Neither satisfied nor dissatisfied,I am not interested in new job opportunities,Go;HTML/CSS;JavaScript;Ruby;SQL,Go;HTML/CSS;JavaScript;Ruby;SQL,NA,Cordova;Node.js;Unreal Engine,Github,"Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Yes,Somewhat important,Not at all important/not necessary,Better compensation;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Once every few years,Yes,Yes,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Research companies that have advertised on sites I visit,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Go for a walk or other physical activity;Do other work and come back later,MacOS,100 to 499 employees,Heroku,AWS;Docker;Google Cloud Platform;Heroku;Kubernetes;MacOS;Slack Apps and Integrations,I have some influence,Straight / Heterosexual,Yes,"No, not at all",Less than once per month or monthly,A few times per month or weekly,Neither easy nor difficult,Too long,No,"Fine arts or performing arts (such as graphic design, music, studio art, etc.)",Ruby on Rails,jQuery;React.js;Ruby on Rails,Not applicable - I did not use Stack Overflow last year,50,21,9
59025,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,30,16,Yearly,170000,170000,United States,United States dollar,USD,Redis,PostgreSQL,Product manager,Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Specific department or team I’d be working on;Financial performance or funding status of the company or organization,Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Go;Rust,Bash/Shell/PowerShell;Go;JavaScript;Python,NA,NA,"Github;Google Suite (Docs, Meet, etc)","Github;Google Suite (Docs, Meet, etc)",No,Extremely important,Not at all important/not necessary,Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Yes,No,Yes,Often: 1-2 days per week or more,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Do other work and come back later,MacOS,"1,000 to 4,999 employees",AWS;Docker;Google Cloud Platform,Linux;MacOS,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,A few times per week,Easy,Appropriate in length,No,"Fine arts or performing arts (such as graphic design, music, studio art, etc.)",React.js;Vue.js,Express;Flask,Somewhat less welcome now than last year,50,14,5
59026,I am a developer by profession,Yes,23,17,Weekly,NA,NA,United States,United States dollar,USD,DynamoDB;Elasticsearch;Firebase;IBM DB2;MongoDB;MySQL;Oracle;SQLite,Firebase;MySQL;Oracle;SQLite,"Data or business analyst;Data scientist or machine learning specialist;Database administrator;Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, front-end;Developer, full-stack;Developer, game or graphics;Developer, mobile;Developer, QA or test;DevOps specialist;Marketing or sales professional;Product manager;Senior executive/VP",Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",Hispanic or Latino/a/x;White or of European descent;Biracial,Man,Remote work options;Financial performance or funding status of the company or organization;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Dart;Go;Java;JavaScript;Kotlin;Python;Ruby;SQL;Swift;TypeScript,C;C#;C++;Dart;Go;Java;JavaScript;Kotlin;Objective-C;PHP;Python;Ruby;SQL;Swift;TypeScript,Flutter;Node.js;Pandas;React Native;Unity 3D;Unreal Engine;Xamarin,Cordova;Flutter;Node.js;React Native;Unity 3D;Unreal Engine;Xamarin,"Github;Gitlab;Facebook Workplace;Slack;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Github;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",Not sure,Somewhat important,Not at all important/not necessary,Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,Personal network - friends or family,Every few months,Not sure,Yes,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit;Research companies that have emailed me,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later;Visit another developer community (please name):,MacOS,"Just me - I am a freelancer, sole proprietor, etc.",Android;Google Cloud Platform;IBM Cloud or Watson;iOS;MacOS;Slack Apps and Integrations;WordPress,Android;Google Cloud Platform;iOS;MacOS,NA,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;Django;Gatsby;jQuery;React.js;Ruby on Rails;Vue.js,Angular;Angular.js;jQuery;React.js;Ruby on Rails,Somewhat less welcome now than last year,70,6,5
59037,I am a developer by profession,Yes,30,18,Yearly,3e+05,3e+05,United States,United States dollar,USD,Cassandra;Elasticsearch;Firebase;MongoDB;SQLite,Cassandra;Firebase,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on",Very dissatisfied,I am actively looking for a job,Bash/Shell/PowerShell;Dart;Go;HTML/CSS;JavaScript;Objective-C;Python;Rust;Scala;Swift,Bash/Shell/PowerShell;Dart;HTML/CSS;Java;JavaScript;Objective-C;Python;Swift,Apache Spark;Hadoop;Keras;Pandas;TensorFlow,Apache Spark;Hadoop,"Github;Google Suite (Docs, Meet, etc)","Confluence;Github;Google Suite (Docs, Meet, etc)",Not sure,Neutral,Fairly important,Curious about other opportunities;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,NA,No,Yes,Often: 1-2 days per week or more,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow,MacOS,"10,000 or more employees",Android;AWS;Docker;Google Cloud Platform;iOS;Kubernetes;Linux;Slack Apps and Integrations,iOS;Linux;MacOS,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;jQuery,Angular;Angular.js;jQuery,Just as welcome now as I felt last year,50,12,3
59054,I am a developer by profession,Yes,28,17,Yearly,1e+05,1e+05,United States,United States dollar,USD,Firebase;MongoDB;PostgreSQL;Redis,MongoDB;MySQL;Oracle;PostgreSQL,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Multiracial,Man,Industry that I’d be working in;Specific department or team I’d be working on;How widely used or impactful my work output would be,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",HTML/CSS;JavaScript;Rust;TypeScript,HTML/CSS;Java;JavaScript;Ruby;SQL,Node.js;TensorFlow,Node.js,Github;Gitlab;Slack,Confluence;Jira;Github,Yes,Extremely important,Fairly important,Just because;Curious about other opportunities;Better compensation;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Once a year,Not sure,Yes,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow,MacOS,500 to 999 employees,Arduino;AWS;Heroku;Raspberry Pi,Arduino;Docker;Linux,I have some influence,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,Multiple times per day,Easy,Too long,No,"Computer science, computer engineering, or software engineering",Express;Flask;React.js;Vue.js,Express;jQuery;React.js;Ruby on Rails;Spring;Vue.js,Just as welcome now as I felt last year,50,8,3
59060,I am a developer by profession,Yes,48,10,Yearly,1500000,1500000,United States,United States dollar,USD,NA,MariaDB;MySQL;SQLite,"Database administrator;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;System administrator","Associate degree (A.A., A.S., etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,NA,Very satisfied,I am not interested in new job opportunities,NA,C;C#;HTML/CSS;JavaScript;PHP;SQL,NA,.NET;.NET Core,NA,NA,Not sure,Neutral,Somewhat important,NA,NA,Once every few years,Yes,Onboarding? What onboarding?,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Linux-based,2 to 9 employees,NA,Linux,NA,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,A few times per month or weekly,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,jQuery,Somewhat less welcome now than last year,70,38,24
59081,I am a developer by profession,Yes,41,10,Yearly,180000,180000,United States,United States dollar,USD,Elasticsearch;Microsoft SQL Server;MongoDB;Redis,Elasticsearch;Microsoft SQL Server,"Academic researcher;Data or business analyst;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, QA or test;DevOps specialist;Educator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;How widely used or impactful my work output would be",Very satisfied,I am actively looking for a job,Bash/Shell/PowerShell;C#;C++;HTML/CSS;JavaScript;R;SQL;TypeScript,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript,.NET;.NET Core;Chef;Cordova;Node.js;Puppet;React Native;Xamarin,.NET;.NET Core;Cordova,Github;Microsoft Teams;Microsoft Azure;Stack Overflow for Teams,Jira;Microsoft Teams;Microsoft Azure,No,Extremely important,Very important,Just because;Curious about other opportunities;Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Yes,No,No,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Play games;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,2 to 9 employees,Android;Arduino;AWS;Docker;iOS;Kubernetes;Linux;MacOS;Microsoft Azure;Raspberry Pi;Windows,NA,NA,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;ASP.NET;ASP.NET Core;jQuery,Angular;ASP.NET;ASP.NET Core;jQuery,Just as welcome now as I felt last year,50,30,24
59092,I am a developer by profession,Yes,30,14,Yearly,90000,90000,United States,United States dollar,USD,NA,DynamoDB;MariaDB;MongoDB;MySQL;PostgreSQL,"Developer, front-end;Developer, full-stack",Some college/university study without earning a degree,Employed full-time,Black or of African descent,Woman,Diversity of the company or organization;Remote work options;Opportunities for professional development,Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",NA,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;TypeScript,NA,Node.js;React Native;TensorFlow;Torch/PyTorch,NA,"Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,Curious about other opportunities;Trouble with leadership at my company;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",Once a year,No,No,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow,MacOS,100 to 499 employees,NA,AWS;Docker;Google Cloud Platform;Kubernetes;MacOS;Microsoft Azure;Raspberry Pi;Slack Apps and Integrations;Windows;WordPress,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per week,Multiple times per day,Easy,Appropriate in length,No,"A health science (such as nursing, pharmacy, radiology, etc.)",NA,Django;Drupal;Express;jQuery;React.js;Ruby on Rails,Just as welcome now as I felt last year,50,8,2
59118,I am a developer by profession,No,34,32,Yearly,77500,77500,United States,United States dollar,USD,NA,MongoDB;PostgreSQL,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Woman,Industry that I’d be working in;Office environment or company culture;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",NA,HTML/CSS;JavaScript;SQL;TypeScript,NA,Node.js,NA,Confluence;Jira;Github;Slack;Microsoft Teams,Not sure,Neutral,Not at all important/not necessary,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind)",Every few months,NA,Yes,Yes,Often: 1-2 days per week or more,NA,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Panic;Watch help / tutorial videos;Do other work and come back later,MacOS,"10,000 or more employees",NA,Heroku;MacOS,I have little or no influence,Straight / Heterosexual,No,"No, not really",NA,Daily or almost daily,Neither easy nor difficult,Too long,No,"A humanities discipline (such as literature, history, philosophy, etc.)",NA,Angular;Express;React.js,Just as welcome now as I felt last year,50,1,Less than 1 year
